ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,facility_squash_court,facility_swimming_pool,facility_multipurpose_hall,facility_club_house,facility_10,facility_11,facility_tennis_court,facility_gymnasium,facility_parking,facility_minimart,facility_security,facility_lift,facility_jogging_track,facility_playground,facility_barbeque_area,facility_sauna,additional_,additional_cooking_allowed,additional_internet,additional_air-cond,additional_washing_machine,additional_near_ktm/lrt,price_per_sqft,property_age,size_category
99976642,G Residence @ Desa Pandan,2015.0,2600.0,Desa Pandan,Service Residence,2.0,1.0,2.0,1087.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,2.3919043238270468,9.0,Large
99825859,Lanai Residences,2020.0,1250.0,Bukit Jalil,Condominium,3.0,1.0,2.0,800.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1.5625,4.0,Medium
99758142,Platinum Hill PV 2,2013.0,1700.0,Setapak,Condominium,4.0,1.0,2.0,1313.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.2947448591012947,11.0,Large
99976396,Majestic Maxim,2021.0,1500.0,Cheras,Service Residence,3.0,1.0,2.0,819.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1.8315018315018314,3.0,Medium
99549965,M Vertica,2023.0,2400.0,Cheras,Condominium,3.0,2.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.823529411764706,1.0,Medium
99976184,PV18 Residence,2017.0,2100.0,Setapak,Service Residence,3.0,2.0,3.0,1219.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1.7227235438884332,7.0,Large
99532235,Taman Connaught,2017.0,800.0,Cheras,Apartment,2.0,1.0,1.0,650.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1.2307692307692308,7.0,Medium
99940113,Taman Connaught,2017.0,850.0,Cheras,Apartment,2.0,1.0,1.0,600.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1.4166666666666667,7.0,Medium
99427928,Scenaria @ North Kiara Hills,2015.0,2300.0,Segambut,Condominium,4.0,2.0,3.0,1262.0,Fully Furnished,Kuala Lumpur,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.8225039619651346,9.0,Large
99975707,M City,2016.0,2600.0,KL City,Service Residence,2.0,1.0,2.0,1193.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.179379715004191,8.0,Large
99975784,Sri Putramas,2004.0,1400.0,Jalan Kuching,Condominium,3.0,2.0,2.0,1100.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1.2727272727272727,20.0,Large
99975777,Maytower,2007.0,1500.0,KL City,Service Residence,1.0,1.0,1.0,465.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,3.225806451612903,17.0,Small
99975612,Taman Batu Permai,2017.0,1000.0,Jalan Ipoh,Apartment,2.0,1.0,1.0,788.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.2690355329949239,7.0,Medium
95072488,Danau Idaman,2000.0,1300.0,Taman Desa,Condominium,3.0,1.0,2.0,938.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1.3859275053304905,24.0,Medium
99975312,Aman Puri,2017.0,850.0,Kepong,Apartment,3.0,1.0,2.0,650.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1.3076923076923077,7.0,Medium
99834968,Taman Pusat Kepong Shop Apartment,2017.0,900.0,Kepong,Apartment,3.0,1.0,2.0,935.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9625668449197861,7.0,Medium
99975230,Pandan Court,2001.0,1150.0,Ampang,Apartment,3.0,1.0,2.0,828.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1.3888888888888888,23.0,Medium
99975441,Residensi Desa Sentralmas (Taman Desa),2017.0,1300.0,Taman Desa,Condominium,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.5294117647058822,7.0,Medium
99938835,Rumbia Residence @ Bandar Sri Permaisuri Cheras,2017.0,2500.0,Cheras,Service Residence,3.0,2.0,2.0,990.0,Fully Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2.525252525252525,7.0,Medium
96695732,,2017.0,1600.0,Kepong,Service Residence,3.0,2.0,2.0,932.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1.7167381974248928,7.0,Medium
99975211,Endah Promenade,2011.0,2400.0,Sri Petaling,Condominium,3.0,1.0,2.0,1297.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.8504240555127216,13.0,Large
99975031,Pandan Court,2001.0,1550.0,Ampang,Apartment,3.0,1.0,2.0,828.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1.8719806763285025,23.0,Medium
99975010,Residensi KepongMas,2020.0,1500.0,Kepong,Apartment,3.0,1.0,2.0,800.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1.875,4.0,Medium
99975178,Eco Sky,2018.0,1600.0,Jalan Ipoh,Service Residence,2.0,1.0,2.0,900.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1.7777777777777777,6.0,Medium
99975162,Vista Saujana,2017.0,1000.0,Kepong,Apartment,3.0,1.0,2.0,980.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1.0204081632653061,7.0,Medium
99974925,Parkview Service Apartment,2006.0,1999.0,KLCC,Condominium,1.0,1.0,1.0,615.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,3.2504065040650407,18.0,Medium
99974915,Menara Megah,2017.0,1250.0,Jalan Ipoh,Condominium,3.0,1.0,2.0,1100.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1.1363636363636365,7.0,Large
99974738,Endah Puri,2017.0,1700.0,Sri Petaling,Condominium,3.0,2.0,2.0,960.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1.7708333333333333,7.0,Medium
99974677,Suasana Lumayan,2015.0,1600.0,Cheras,Condominium,4.0,1.0,2.0,1142.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1.4010507880910683,9.0,Large
99974684,Avenue Court,1993.0,1350.0,Old Klang Road,Apartment,3.0,1.0,2.0,945.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.4285714285714286,31.0,Medium
99974845,OUG Parklane,2017.0,1350.0,OUG,Service Residence,3.0,2.0,2.0,950.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1.4210526315789473,7.0,Medium
98317614,Icon Residence (Mont Kiara),2017.0,3200.0,Solaris Dutamas,Condominium,2.0,2.0,2.0,1071.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2.987861811391223,7.0,Large
99891626,M Centura,2021.0,1800.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,2.1176470588235294,3.0,Medium
99974800,Bukit OUG Condominium,2017.0,1000.0,Bukit Jalil,Condominium,1.0,1.0,1.0,775.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1.2903225806451613,7.0,Medium
99974765,Lakeville Residence,2017.0,1999.0,Jalan Ipoh,Condominium,3.0,2.0,2.0,1100.0,Fully Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1.8172727272727274,7.0,Large
99974756,Kepong Sentral Condominium,2007.0,1100.0,Kepong,Condominium,3.0,1.0,2.0,962.0,Not Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1.1434511434511434,17.0,Medium
99974753,Maxim Citilights,2017.0,1700.0,Sentul,Service Residence,3.0,2.0,2.0,1009.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1.6848364717542121,7.0,Large
99938758,The Hamstead,2017.0,1700.0,Cheras,Condominium,3.0,2.0,2.0,950.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1.7894736842105263,7.0,Medium
99974542,One Maxim,2020.0,1600.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1.8823529411764706,4.0,Medium
99974524,One Maxim,2020.0,1600.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1.8823529411764706,4.0,Medium
99974360,Sentul Village Mercury Service Apartment,2017.0,1450.0,Sentul,Service Residence,3.0,1.0,2.0,900.0,Not Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1.6111111111111112,7.0,Medium
99891316,Sky Awani Residensi,2017.0,1700.0,Sentul,Condominium,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.0,7.0,Medium
99809664,Mizumi Residences,2020.0,1400.0,Kepong,Service Residence,3.0,2.0,2.0,932.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.502145922746781,4.0,Medium
99822810,The Henge Kepong,2019.0,1900.0,Kepong,Condominium,3.0,2.0,2.0,1100.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1.7272727272727273,5.0,Large
99401627,M City,2016.0,1500.0,KL City,Service Residence,1.0,1.0,1.0,533.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.8142589118198873,8.0,Medium
99825406,Menara Orkid,2017.0,1200.0,Sentul,Apartment,3.0,1.0,2.0,750.0,Not Furnished,Kuala Lumpur,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.6,7.0,Medium
99974220,Sentul Point Suite Apartment,2020.0,1798.0,Sentul,Apartment,3.0,1.0,2.0,876.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.0525114155251143,4.0,Medium
99974213,Lexa Residence @ The Quartz WM,2017.0,2000.0,Wangsa Maju,Service Residence,3.0,2.0,2.0,819.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,2.442002442002442,7.0,Medium
99974152,Amaya Maluri,2013.0,2200.0,Cheras,Service Residence,3.0,2.0,2.0,920.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,2.391304347826087,11.0,Medium
99974194,G Residence @ Desa Pandan,2015.0,2500.0,Desa Pandan,Service Residence,2.0,1.0,2.0,1087.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2999080036798527,9.0,Large
99974083,Faber Heights,1988.0,2000.0,Taman Desa,Condominium,3.0,2.0,2.0,1200.0,Fully Furnished,Kuala Lumpur,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1.6666666666666667,36.0,Large
99890247,The Address @ Taman Desa,2022.0,3300.0,Taman Desa,Condominium,3.0,2.0,2.0,1118.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,2.9516994633273703,2.0,Large
99973865,Teratai Mewah Apartment,2017.0,900.0,Setapak,Apartment,3.0,1.0,1.0,653.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1.3782542113323124,7.0,Medium
99973921,Seasons Garden Residences @ Wangsa Maju,2017.0,1899.0,Wangsa Maju,Condominium,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.2341176470588233,7.0,Medium
99973833,The Hipster @ Taman Desa,2022.0,2500.0,Taman Desa,Condominium,3.0,2.0,2.0,921.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.7144408251900107,2.0,Medium
99973650,Anjung Hijau,2017.0,1500.0,Bukit Jalil,Condominium,2.0,1.0,2.0,980.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1.530612244897959,7.0,Medium
99973422,Setia SKY Residences,2011.0,2299.0,KLCC,Condominium,2.0,1.0,2.0,776.0,Fully Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,2.9626288659793816,13.0,Medium
99973392,Sentul Village,2017.0,1350.0,Jalan Ipoh,Condominium,3.0,2.0,2.0,948.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.4240506329113924,7.0,Medium
99921838,Bayu Tasik 1,1999.0,1500.0,Cheras,Condominium,3.0,1.0,2.0,960.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1.5625,25.0,Medium
99973580,G Residence @ Desa Pandan,2015.0,3200.0,Desa Pandan,Service Residence,3.0,2.0,2.0,1350.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2.3703703703703702,9.0,Large
99973277,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018.0,1000.0,Bukit Jalil,Apartment,3.0,1.0,2.0,1000.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,6.0,Large
99889103,Sofiya Residences,2017.0,2200.0,Desa ParkCity,Condominium,3.0,1.0,2.0,862.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.5522041763341066,7.0,Medium
99922907,Menara Alpha,2017.0,1300.0,Wangsa Maju,Condominium,2.0,1.0,1.0,774.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.6795865633074936,7.0,Medium
99548306,Platinum Splendor Residensi Semarak,2020.0,1600.0,Keramat,Condominium,3.0,1.0,2.0,926.0,Not Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1.7278617710583153,4.0,Medium
99920549,Heritage Condominiun,2017.0,1300.0,Setapak,Condominium,3.0,1.0,2.0,1230.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1.056910569105691,7.0,Large
99973087,,2017.0,1200.0,Segambut,Apartment,3.0,1.0,2.0,995.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.2060301507537687,7.0,Medium
99973074,Saville,2013.0,1600.0,Taman Melawati,Service Residence,3.0,1.0,2.0,1007.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5888778550148956,11.0,Large
99972803,Platinum Splendor Residensi Semarak,2020.0,2300.0,Keramat,Condominium,4.0,2.0,2.0,1184.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1.9425675675675675,4.0,Large
99973001,M Vertica,2023.0,2800.0,Cheras,Condominium,4.0,2.0,2.0,1030.0,Fully Furnished,Kuala Lumpur,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2.7184466019417477,1.0,Large
99972970,Majestic Maxim,2021.0,2000.0,Cheras,Service Residence,3.0,1.0,2.0,819.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2.442002442002442,3.0,Medium
99972541,The Hipster @ Taman Desa,2022.0,1900.0,Taman Desa,Condominium,3.0,2.0,2.0,958.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.9832985386221293,2.0,Medium
99972631,Serini Melawati,2018.0,2000.0,Taman Melawati,Service Residence,2.0,1.0,2.0,836.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,2.3923444976076556,6.0,Medium
99972403,Shamelin Star,2016.0,2000.0,Cheras,Service Residence,2.0,1.0,2.0,774.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2.5839793281653747,8.0,Medium
99972400,Pandan Terrace Apartment,2017.0,1299.0,Pandan Perdana,Apartment,3.0,1.0,2.0,829.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1.5669481302774426,7.0,Medium
99972142,Majestic Maxim,2021.0,1300.0,Cheras,Service Residence,2.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2.0,3.0,Medium
99972324,Majestic Maxim,2021.0,1200.0,Cheras,Service Residence,2.0,1.0,2.0,680.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1.7647058823529411,3.0,Medium
99972057,Parkhill Residence Bukit Jalil,2019.0,3000.0,Bukit Jalil,Condominium,3.0,1.0,2.0,1100.0,Fully Furnished,Kuala Lumpur,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.727272727272727,5.0,Large
99972234,Emerald Hills,2025.0,1900.0,Cheras,Condominium,2.0,2.0,2.0,893.0,Partially Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2.127659574468085,-1.0,Medium
98612657,The Elements,2015.0,3000.0,Ampang,Service Residence,3.0,2.0,3.0,1450.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,2.0689655172413794,9.0,Large
99971971,Majestic Maxim,2021.0,1200.0,Cheras,Service Residence,2.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1.8461538461538463,3.0,Medium
99971961,Avelon Tower,2017.0,1600.0,Kepong,Service Residence,4.0,1.0,3.0,753.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,2.1248339973439574,7.0,Medium
99971617,Meadow Park 2,2001.0,1300.0,Old Klang Road,Condominium,2.0,1.0,2.0,920.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1.4130434782608696,23.0,Medium
99971654,10 Semantan,2006.0,1900.0,Damansara Heights,Service Residence,2.0,1.0,1.0,800.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,2.375,18.0,Medium
99971839,Avelon Tower,2017.0,1600.0,Kepong,Service Residence,4.0,1.0,3.0,753.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,2.1248339973439574,7.0,Medium
99971249,Panorama Residences (Sentul),2014.0,1500.0,Sentul,Condominium,3.0,1.0,2.0,1130.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1.3274336283185841,10.0,Large
98909545,OPUS Kuala Lumpur,2019.0,3300.0,KL City,Service Residence,3.0,2.0,2.0,997.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3.309929789368104,5.0,Medium
99971538,Sri Saujana (Kepong),2017.0,750.0,Kepong,Apartment,3.0,1.0,2.0,750.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,Medium
99971493,D'Alamanda,2014.0,1600.0,Cheras,Service Residence,2.0,1.0,2.0,916.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1.7467248908296944,10.0,Medium
99971157,The Havre @ Bukit Jalil,2020.0,1588.0,Bukit Jalil,Condominium,3.0,2.0,3.0,1100.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.4436363636363636,4.0,Large
98855327,Platinum Lake PV 21,2017.0,1300.0,Setapak,Service Residence,2.0,1.0,2.0,900.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4444444444444444,7.0,Medium
99971448,Inspirasi Mont Kiara Condo,2017.0,2899.0,Mont Kiara,Condominium,3.0,2.0,2.0,940.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,3.0840425531914892,7.0,Medium
99971072,Pearl Suria,2016.0,2600.0,Old Klang Road,Condominium,3.0,1.0,2.0,1148.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2.264808362369338,8.0,Large
99971050,Maxim Citilights,2017.0,1400.0,Sentul,Service Residence,3.0,1.0,2.0,1009.0,Not Furnished,Kuala Lumpur,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1.3875123885034688,7.0,Large
98580564,Seasons Garden Residences @ Wangsa Maju,2017.0,1800.0,Wangsa Maju,Apartment,3.0,2.0,2.0,770.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.3376623376623376,7.0,Medium
99971011,Seasons Garden Residences @ Wangsa Maju,2017.0,1900.0,Wangsa Maju,Apartment,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.235294117647059,7.0,Medium
99970989,Lakeville Residence,2017.0,1900.0,Jalan Ipoh,Condominium,3.0,2.0,2.0,977.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.9447287615148414,7.0,Medium
99813385,The Park Sky Residence @ Bukit Jalil City,2019.0,2600.0,Bukit Jalil,Service Residence,3.0,2.0,2.0,1061.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2.4505183788878417,5.0,Large
99970520,28 Boulevard,2019.0,1450.0,Pandan Perdana,Apartment,1.0,1.0,1.0,510.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.843137254901961,5.0,Medium
99970504,Aman Dua,2017.0,1000.0,Kepong,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.1764705882352942,7.0,Medium
99970498,Aman Dua,2017.0,999.0,Kepong,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.1752941176470588,7.0,Medium
99970712,Seasons Garden Residences @ Wangsa Maju,2017.0,2000.0,Wangsa Maju,Apartment,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.3529411764705883,7.0,Medium
97098031,Amaya Maluri,2013.0,2200.0,Cheras,Service Residence,3.0,1.0,2.0,920.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,2.391304347826087,11.0,Medium
99970703,Prisma Cheras,2017.0,1100.0,Cheras,Condominium,1.0,1.0,1.0,717.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1.5341701534170153,7.0,Medium
99970700,Gaya Apartments,2017.0,1500.0,Taman Melawati,Apartment,2.0,1.0,2.0,875.0,Not Furnished,Kuala Lumpur,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1.7142857142857142,7.0,Medium
97261328,Sky Awani Residensi,2017.0,1350.0,Sentul,Condominium,3.0,1.0,2.0,800.0,Not Furnished,Kuala Lumpur,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1.6875,7.0,Medium
